Método,Classe,Variável,mínimo,máximo,primeiro_quartil,média,mediana,terceiro_quartil,desvio_relativo_média
KMedoids_k5,2,equipamentos,105.11,5436.67,672.2,912.53,833.83,1019.47,0.49
KMedoids_k5,2,fator_com,0.0,1.0,0.0,0.06,0.0,0.06,2.26
KMedoids_k5,2,a_vl_m2_construcao,0.0,2846.0,1360.0,1538.22,1485.0,1989.5,0.36
KMedoids_k5,2,a_comp_res,-0.3,25.5,-0.27,-0.06,-0.2,-0.07,-12.14
KMedoids_k5,2,a_outros_usos,-0.11,41.79,-0.11,0.02,-0.09,-0.04,41.36
KMedoids_k5,2,acom,0.0,15721796.17,0.0,25849.12,404.09,15579.07,8.09
KMedoids_k5,2,SQ,48100.0,308212.0,111471.0,154554.06,148174.0,198065.5,0.42
KMedoids_k5,2,densidade_hec_norm,-1.38,3.64,-0.55,-0.11,-0.06,0.32,-6.4
KMedoids_k5,2,mobilidade_norm,-0.38,8.22,0.77,1.4,1.14,1.78,0.68
KMedoids_k5,2,equipamentos_norm,-1.98,12.44,-0.45,0.2,-0.01,0.49,5.94
KMedoids_k5,2,a_vl_m2_construcao_norm,-2.77,1.32,-0.82,-0.56,-0.64,0.09,-1.43
KMedoids_k5,2,acom_norm,-0.07,6.98,-0.07,-0.06,-0.07,-0.06,-1.59
KMedoids_k5,2,KMeans_k5,0.0,2.0,1.0,1.25,1.0,1.0,0.35
KMedoids_k5,2,Spectral_k5,0.0,4.0,0.0,0.59,0.0,0.0,1.94
KMedoids_k5,3,densidade_hec,0.0,525.67,35.63,94.83,73.17,130.12,0.85
KMedoids_k5,3,mobilidade,26.1,2831.6,384.48,695.35,604.77,920.73,0.61
KMedoids_k5,3,equipamentos,272.67,2068.5,885.89,1110.19,1082.37,1317.58,0.27
KMedoids_k5,3,fator_com,0.0,1.0,0.02,0.21,0.08,0.29,1.33
KMedoids_k5,3,a_vl_m2_construcao,2550.0,4360.0,2846.0,3177.15,3209.0,3429.0,0.1
KMedoids_k5,3,a_comp_res,-0.3,10.04,-0.26,-0.02,-0.18,-0.01,-36.8
KMedoids_k5,3,a_outros_usos,-0.11,22.33,-0.11,-0.01,-0.09,-0.04,-42.47
KMedoids_k5,3,acom,0.0,232207747.01,9061.32,804155.56,50219.06,233248.46,7.13
KMedoids_k5,3,SQ,1003.0,309065.0,22054.5,59475.6,42136.0,81188.5,1.05
KMedoids_k5,3,densidade_hec_norm,-1.38,4.13,-1.01,-0.39,-0.62,-0.02,-2.16
KMedoids_k5,3,mobilidade_norm,-1.28,1.03,-0.98,-0.73,-0.8,-0.54,-0.48
KMedoids_k5,3,equipamentos_norm,-1.53,3.33,0.13,0.74,0.66,1.3,1.11
KMedoids_k5,3,a_vl_m2_construcao_norm,0.89,3.5,1.32,1.8,1.84,2.16,0.26
KMedoids_k5,3,acom_norm,-0.07,104.0,-0.07,0.29,-0.05,0.03,8.86
KMedoids_k5,3,KMeans_k5,0.0,4.0,0.0,0.0,0.0,0.0,26.59
KMedoids_k5,3,Spectral_k5,0.0,3.0,1.0,1.01,1.0,1.0,0.15
KMedoids_k5,4,densidade_hec,0.0,337.17,36.31,77.58,75.1,112.02,0.65
